date,region,new_cases,new_deaths,new_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_cases_7day_average,new_deaths_7day_average,new_tests_7day_average,total_vaccinations_7day_average,people_vaccinated_7day_average,people_fully_vaccinated_7day_average,new_vaccinations_7day_average
1/1/2020,Global,0,0,27,0,0,0,0,0,0,27,0,0,0,0
1/2/2020,Global,0,0,108,0,0,0,0,0,0,67.5,0,0,0,0
1/3/2020,Global,0,0,93,0,0,0,0,0,0,76,0,0,0,0
1/4/2020,Global,0,0,112,0,0,0,0,0,0,85,0,0,0,0
1/5/2020,Global,0,0,87,0,0,0,0,0,0,85.4,0,0,0,0
1/6/2020,Global,0,0,218,0,0,0,0,0,0,107.5,0,0,0,0
1/7/2020,Global,0,0,210,0,0,0,0,0,0,122.1428571,0,0,0,0
1/8/2020,Global,0,0,173,0,0,0,0,0,0,143,0,0,0,0
1/9/2020,Global,0,0,202,0,0,0,0,0,0,156.4285714,0,0,0,0
1/10/2020,Global,0,0,246,0,0,0,0,0,0,178.2857143,0,0,0,0
1/11/2020,Global,0,0,48,0,0,0,0,0,0,169.1428571,0,0,0,0
1/12/2020,Global,0,0,171,0,0,0,0,0,0,181.1428571,0,0,0,0
1/13/2020,Global,0,0,243,0,0,0,0,0,0,184.7142857,0,0,0,0
1/14/2020,Global,0,0,248,0,0,0,0,0,0,190.1428571,0,0,0,0
1/15/2020,Global,0,0,343,0,0,0,0,0,0,214.4285714,0,0,0,0
1/16/2020,Global,0,0,244,0,0,0,0,0,0,220.4285714,0,0,0,0
1/17/2020,Global,0,0,192,0,0,0,0,0,0,212.7142857,0,0,0,0
1/18/2020,Global,0,0,93,0,0,0,0,0,0,219.1428571,0,0,0,0
1/19/2020,Global,0,0,165,0,0,0,0,0,0,218.2857143,0,0,0,0
1/20/2020,Global,0,0,347,0,0,0,0,0,0,233.1428571,0,0,0,0
1/21/2020,Global,0,0,300,0,0,0,0,0,0,240.5714286,0,0,0,0
1/22/2020,Global,0,0,349,0,0,0,0,0,0,241.4285714,0,0,0,0
1/23/2020,Global,294,3,360,0,0,0,0,42,0.4285714286,258,0,0,0,0
1/24/2020,Global,860,24,286,0,0,0,0,164.8571429,3.857142857,271.4285714,0,0,0,0
1/25/2020,Global,1477,48,223,0,0,0,0,375.8571429,10.71428571,290,0,0,0,0
1/26/2020,Global,2055,42,337,0,0,0,0,669.4285714,16.71428571,314.5714286,0,0,0,0
1/27/2020,Global,2428,78,493,0,0,0,0,1016.285714,27.85714286,335.4285714,0,0,0,0
1/28/2020,Global,7957,147,550,0,0,0,0,2153,48.85714286,371.1428571,0,0,0,0
1/29/2020,Global,1769,6,504,0,0,0,0,2405.714286,49.71428571,393.2857143,0,0,0,0
1/30/2020,Global,6204,114,485,0,0,0,0,3250,65.57142857,411.1428571,0,0,0,0
1/31/2020,Global,5079,126,391,0,0,0,0,3852.714286,80.14285714,426.1428571,0,0,0,0
2/1/2020,Global,6339,138,600,0,0,0,0,4547.285714,93,480,0,0,0,0
2/2/2020,Global,14249,309,383,0,0,0,0,6289.285714,131.1428571,486.5714286,0,0,0,0
2/3/2020,Global,9302,192,403,0,0,0,0,7271.285714,147.4285714,473.7142857,0,0,0,0
2/4/2020,Global,12034,198,594,0,0,0,0,7853.714286,154.7142857,480,0,0,0,0
2/5/2020,Global,11235,216,890,0,0,0,0,9206,184.7142857,535.1428571,0,0,0,0
2/6/2020,Global,9480,210,706,0,0,0,0,9674,198.4285714,566.7142857,0,0,0,0
2/7/2020,Global,10720,255,781,0,0,0,0,10479.85714,216.8571429,622.4285714,0,0,0,0
2/8/2020,Global,8207,261,1547,0,0,0,0,10746.71429,234.4285714,757.7142857,0,0,0,0
2/9/2020,Global,9089,300,2337,0,0,0,0,10009.57143,233.1428571,1036.857143,0,0,0,0
2/10/2020,Global,7756,321,1474,0,0,0,0,9788.714286,251.5714286,1189.857143,0,0,0,0
2/11/2020,Global,6128,300,1340,0,0,0,0,8945,266.1428571,1296.428571,0,0,0,0
2/12/2020,Global,1214,15,1971,0,0,0,0,7513.428571,237.4285714,1450.857143,0,0,0,0
2/13/2020,Global,45459,759,1123,0,0,0,0,12653.28571,315.8571429,1510.428571,0,0,0,0
2/14/2020,Global,19538,456,1797,0,0,0,0,13913,344.5714286,1655.571429,0,0,0,0
2/15/2020,Global,6363,430,1128,0,0,0,0,13649.57143,368.7142857,1595.714286,0,0,0,0
2/16/2020,Global,6479,312,2834,0,0,0,0,13276.71429,370.4285714,1666.714286,0,0,0,0
2/17/2020,Global,6006,294,1687,0,0,0,0,13026.71429,366.5714286,1697.142857,0,0,0,0
2/18/2020,Global,5558,420,4035,0,0,0,0,12945.28571,383.7142857,2082.142857,0,0,0,0
2/19/2020,Global,1421,345,2495,0,0,0,0,12974.85714,430.8571429,2157,0,0,0,0
2/20/2020,Global,1667,373,3073,0,0,0,0,6718.857143,375.7142857,2435.571429,0,0,0,0
2/21/2020,Global,1904,13,6117,0,0,0,0,4199.714286,312.4285714,3052.714286,0,0,0,0
2/22/2020,Global,5325,622,9711,0,0,0,0,4051.428571,339.8571429,4278.857143,0,0,0,0
2/23/2020,Global,1176,33,3814,0,0,0,0,3293.857143,300,4418.857143,0,0,0,0
2/24/2020,Global,1766,484,7473,0,0,0,0,2688.142857,327.1428571,5245.428571,0,0,0,0
2/25/2020,Global,2662,243,14051,0,0,0,0,2274.428571,301.8571429,6676.285714,0,0,0,0
2/26/2020,Global,3075,185,12398,0,0,0,0,2510.714286,279,8091,0,0,0,0
2/27/2020,Global,4330,134,18900,0,0,0,0,2891.142857,244.8571429,10352,0,0,0,0
2/28/2020,Global,4442,179,27783,0,0,0,0,3253.714286,268.5714286,13447.14286,0,0,0,0
2/29/2020,Global,6021,215,19673,0,0,0,0,3353.142857,210.4285714,14870.28571,0,0,0,0
3/1/2020,Global,7850,167,16004,0,0,0,0,4306.571429,229.5714286,16611.71429,0,0,0,0
3/2/2020,Global,6443,286,18335,0,0,0,0,4974.714286,201.2857143,18163.42857,0,0,0,0
3/3/2020,Global,8385,254,24745,0,0,0,0,5792.285714,202.8571429,19691.14286,0,0,0,0
3/4/2020,Global,7794,314,35467,0,0,0,0,6466.428571,221.2857143,22986.71429,0,0,0,0
3/5/2020,Global,9745,327,22549,0,0,0,0,7240,248.8571429,23508,0,0,0,0
3/6/2020,Global,13289,390,44726,0,0,0,0,8503.857143,279,25928.42857,0,0,0,0
3/7/2020,Global,14285,360,35109,0,0,0,0,9684.428571,299.7142857,28133.57143,0,0,0,0
3/8/2020,Global,14212,865,28814,0,0,0,0,10593.28571,399.4285714,29963.57143,0,0,0,0
3/9/2020,Global,15435,686,30268,0,0,0,0,11877.85714,456.5714286,31668.28571,0,0,0,0
3/10/2020,Global,17234,1007,37649,0,0,0,0,13142,564.1428571,33511.71429,0,0,0,0
3/11/2020,Global,27637,1269,46352,0,0,0,0,15976.71429,700.5714286,35066.71429,0,0,0,0
3/12/2020,Global,20646,1114,49027,0,0,0,0,17534,813,38849.28571,0,0,0,0
3/13/2020,Global,53324,1861,44179,0,0,0,0,23253.28571,1023.142857,38771.14286,0,0,0,0
3/14/2020,Global,40633,1524,63490,0,0,0,0,27017.28571,1189.428571,42825.57143,0,0,0,0
3/15/2020,Global,41167,2391,63103,0,0,0,0,30868,1407.428571,47724,0,0,0,0
3/16/2020,Global,54601,2525,76049,0,0,0,0,36463.14286,1670.142857,54264.14286,0,0,0,0
3/17/2020,Global,57830,3028,101458,0,0,0,0,42262.57143,1958.857143,63379.71429,0,0,0,0
3/18/2020,Global,71160,3334,114323,0,0,0,0,48480.14286,2253.857143,73089.85714,0,0,0,0
3/19/2020,Global,97983,4139,149682,0,0,0,0,59528.28571,2686,87469.14286,0,0,0,0
3/20/2020,Global,109816,5599,171425,0,0,0,0,67598.57143,3220,105647.1429,0,0,0,0
